track_name,artist_names,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration
Merry Christmas Everyone,Shakin' Stevens,0.534,0.904,9.0,1.0,-3.315,0.0369,0.129,0.0,0.128,0.96,202.899,220160.0
"Merry Christmas, Happy Holidays",*NSYNC,0.643,0.9390000000000001,5.0,1.0,-3.967,0.0463,0.10400000000000001,0.0,0.8809999999999999,0.7559999999999999,104.999,255307.0
Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,0.622,0.7909999999999999,7.0,1.0,-6.106,0.0535,0.0018800000000000002,3.72e-06,0.083,0.494,115.915,225960.0
Met Him Last Night (feat. Ariana Grande),"Demi Lovato, Ariana Grande",0.5379999999999999,0.512,4.0,0.0,-4.548,0.0262,0.22,0.0,0.10099999999999999,0.12,144.97799999999995,204632.0
Mi Cuarto,Jerry Di,0.8540000000000001,0.525,1.0,1.0,-4.426,0.214,0.8190000000000001,0.0,0.146,0.63,97.054,197587.0
Mi Enemigo El Amor,Pancho Barraza,0.5920000000000001,0.579,4.0,1.0,-5.904,0.0498,0.198,0.0,0.141,0.633,120.025,234667.0
Mi Niña,"Wisin, Myke Towers, Los Legendarios",0.823,0.821,8.0,0.0,-3.4019999999999997,0.166,0.31,4.28e-06,0.14300000000000002,0.7909999999999999,99.999,213314.0
Mi Trokita Cumbia,Obzesion,0.802,0.855,10.0,1.0,-3.928,0.0381,0.129,0.00863,0.326,0.9740000000000001,144.131,134050.0
Mi Tío Snoop,"Aleman, Snoop Dogg",0.8029999999999999,0.7879999999999999,4.0,0.0,-4.6160000000000005,0.253,0.062,0.0,0.36200000000000004,0.778,106.01299999999999,203947.0
Midnight Sky,Miley Cyrus,0.6990000000000001,0.805,4.0,0.0,-5.535,0.0345,0.00161,0.0017699999999999999,0.249,0.23199999999999998,109.976,223280.0
Miedito o Qué? (feat. KAROL G),"Ovy On The Drums, Danny Ocean, KAROL G",0.851,0.7759999999999999,6.0,1.0,-3.2539999999999996,0.0561,0.12,0.0,0.1,0.804,95.995,209905.0
Miel,Lauri Garcia,0.8009999999999999,0.401,0.0,1.0,-8.082,0.0491,0.909,0.0,0.158,0.595,126.455,124590.0
Millones,Camilo,0.7909999999999999,0.649,10.0,1.0,-2.312,0.276,0.0624,0.0,0.184,0.951,190.08700000000002,221749.0
Mind of Melvin (feat. Lil Uzi Vert),"YNW Melly, Lil Uzi Vert",0.6629999999999999,0.4320000000000001,8.0,1.0,-8.552999999999999,0.0382,0.44799999999999995,2.62e-05,0.152,0.307,130.108,230881.0
Mirror,Kendrick Lamar,0.652,0.67,2.0,1.0,-8.766,0.0639,0.225,1.4000000000000001e-05,0.0804,0.27399999999999997,91.93299999999999,256008.0
Miserable Man,David Kushner,0.632,0.349,10.0,1.0,-10.289000000000001,0.0346,0.9259999999999999,7.5e-05,0.294,0.307,109.98100000000001,232992.0
Misery Business,Paramore,0.517,0.9059999999999999,1.0,1.0,-3.677,0.0735,0.0027199999999999998,9.26e-06,0.113,0.731,172.977,211520.0
Miss The Rage (feat. Playboi Carti),"Trippie Redd, Playboi Carti",0.581,0.877,8.0,1.0,-4.938,0.114,0.0151,0.0,0.826,0.353,77.006,236883.0
Missing Piece,Vance Joy,0.628,0.877,0.0,1.0,-4.205,0.046,0.0155,5.97e-06,0.113,0.721,101.992,217408.0
Mistletoe,Justin Bieber,0.657,0.56,6.0,0.0,-9.049,0.0467,0.498,0.0,0.0794,0.8540000000000001,161.993,182947.0
Mistletoe And Holly - Remastered 1999,Frank Sinatra,0.607,0.10300000000000001,9.0,1.0,-14.405,0.0404,0.804,0.0,0.076,0.341,110.37799999999999,136427.0
Miénteme,"TINI, Maria Becerra",0.85,0.541,2.0,1.0,-4.522,0.0674,0.161,5.01e-06,0.28600000000000003,0.9159999999999999,92.00299999999999,165275.0
Mochila,"Natanael Cano, Junior H",0.659,0.7,1.0,0.0,-7.445,0.0266,0.804,3.03e-06,0.332,0.7559999999999999,95.516,196335.0
Modern Day,Migos,0.87,0.629,11.0,0.0,-7.598,0.27899999999999997,0.17300000000000001,0.0,0.10099999999999999,0.512,134.944,241790.0
Moi,Enima,0.691,0.617,9.0,1.0,-8.388,0.035,0.655,0.0,0.13,0.33799999999999997,129.982,284487.0
Molly Hearts,Trippie Redd,0.586,0.742,11.0,1.0,-3.8289999999999997,0.0408,0.0637,0.0,0.302,0.6579999999999999,80.977,162960.0
Mon Amour - Remix,"zzoilo, Aitana",0.748,0.7609999999999999,2.0,1.0,-6.621,0.102,0.122,6.56e-06,0.0984,0.36200000000000004,116.041,179940.0
Monday,Imagine Dragons,0.8029999999999999,0.649,6.0,1.0,-5.8420000000000005,0.21899999999999997,0.127,6.49e-05,0.0894,0.797,90.006,187896.0
Money In The Grave (Drake ft. Rick Ross),"Drake, Rick Ross",0.831,0.502,10.0,0.0,-4.045,0.046,0.10099999999999999,0.0,0.122,0.10099999999999999,100.541,205427.0
Money Showers,NorthSideBenji,0.816,0.489,8.0,1.0,-6.0920000000000005,0.32799999999999996,0.336,0.0,0.10400000000000001,0.36,124.852,141333.0
Money Trees,"Kendrick Lamar, Jay Rock",0.716,0.531,7.0,1.0,-7.355,0.122,0.0703,0.0,0.22399999999999998,0.344,71.994,386907.0
Monster (Shawn Mendes & Justin Bieber),"Shawn Mendes, Justin Bieber",0.64,0.392,2.0,0.0,-7.246,0.0574,0.0593,0.0,0.0839,0.502,145.838,178994.0
Monster Mash,"Bobby ""Boris"" Pickett, The Crypt-Kickers",0.541,0.504,11.0,0.0,-14.190999999999999,0.457,0.375,0.0,0.42100000000000004,0.7070000000000001,68.482,192040.0
Monëy so big,Yeat,0.693,0.575,2.0,1.0,-7.632999999999999,0.0906,0.121,0.0,0.10400000000000001,0.353,138.016,160052.0
"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","24kGoldn, Justin Bieber, J Balvin, iann dior",0.721,0.745,7.0,0.0,-3.508,0.0366,0.151,1.24e-06,0.3720000000000001,0.6990000000000001,90.988,192745.0
Mood (feat. iann dior),"24kGoldn, iann dior",0.701,0.716,7.0,0.0,-3.6710000000000003,0.0361,0.174,0.0,0.324,0.732,91.007,140533.0
Mood Ring,Lorde,0.7090000000000001,0.45899999999999996,5.0,1.0,-11.193,0.0654,0.4320000000000001,6.29e-06,0.23,0.377,95.014,225863.0
Mood Swings (feat. Lil Tjay),"Pop Smoke, Lil Tjay",0.48,0.602,10.0,0.0,-6.335,0.368,0.48700000000000004,0.0,0.0848,0.26899999999999996,179.798,213333.0
Moon,Kanye West,0.319,0.23600000000000002,5.0,1.0,-9.644,0.0318,0.898,1.62e-05,0.272,0.254,162.351,156091.0
Moonlight,XXXTENTACION,0.9209999999999999,0.537,9.0,0.0,-5.723,0.0804,0.556,0.00404,0.102,0.711,128.009,135090.0
Moonwalking in Calabasas (feat. Blueface) - Remix,"DDG, Blueface",0.9279999999999999,0.341,11.0,0.0,-10.196,0.10300000000000001,0.0614,0.0,0.162,0.745,129.966,170233.0
Morado,J Balvin,0.885,0.68,11.0,0.0,-3.8369999999999997,0.0848,0.131,1.77e-05,0.0875,0.78,97.00299999999999,200267.0
More Surprised Than Me,Morgan Wallen,0.516,0.748,6.0,1.0,-6.0489999999999995,0.0289,0.24100000000000002,0.0,0.12300000000000001,0.433,85.00399999999998,157440.0
"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,0.601,0.703,7.0,1.0,-6.24,0.0379,0.175,8.4e-05,0.5710000000000001,0.6729999999999999,106.164,196213.0
More Than My Hometown,Morgan Wallen,0.62,0.8690000000000001,6.0,1.0,-5.479,0.0462,0.615,0.0,0.131,0.597,126.01899999999999,216573.0
More Time,Pop Smoke,0.628,0.581,2.0,1.0,-8.377,0.188,0.46,0.0,0.152,0.259,145.39600000000004,120828.0
Moscow Mule,Bad Bunny,0.804,0.674,5.0,0.0,-5.452999999999999,0.0333,0.294,1.18e-06,0.115,0.292,99.96799999999999,245940.0
Moth To A Flame (with The Weeknd),"Swedish House Mafia, The Weeknd",0.542,0.659,8.0,1.0,-7.289,0.0389,0.00279,0.0,0.105,0.109,120.12200000000001,234000.0
Mother I Sober (feat. Beth Gibbons of Portishead),"Kendrick Lamar, Beth Gibbons",0.4920000000000001,0.369,8.0,0.0,-14.860999999999999,0.32899999999999996,0.87,2.8499999999999998e-05,0.11,0.491,140.012,406528.0
Motley Crew,Post Malone,0.797,0.631,3.0,0.0,-3.818,0.0786,0.0904,3.71e-06,0.0998,0.28800000000000003,129.915,184213.0
Mount Everest,Labrinth,0.494,0.428,0.0,0.0,-7.239,0.205,0.23600000000000002,0.0698,0.0816,0.44,87.72399999999998,157497.0
Movie Star (feat. Pharrell Williams),"Jack Harlow, Pharrell Williams",0.8290000000000001,0.488,8.0,1.0,-7.275,0.183,0.00461,0.0,0.107,0.551,93.199,142590.0
Mr Loverman,Ricky Montgomery,0.639,0.526,0.0,1.0,-6.697,0.0256,0.245,2.4299999999999998e-05,0.25,0.488,130.033,216880.0
Mr. Brightside,The Killers,0.35200000000000004,0.9109999999999999,1.0,1.0,-5.23,0.0747,0.00121,0.0,0.0995,0.23600000000000002,148.033,222973.0
Mr. Forgettable,David Kushner,0.56,0.41,8.0,0.0,-9.227,0.0276,0.544,0.0,0.151,0.28,144.727,187293.0
Mr. Jones (feat. Future),"Pop Smoke, Future",0.795,0.5820000000000001,0.0,0.0,-7.365,0.054000000000000006,0.275,0.0,0.239,0.778,134.055,214925.0
Mr. Morale,"Kendrick Lamar, Tanna Leone",0.727,0.53,9.0,1.0,-8.616,0.312,0.28300000000000003,2.7600000000000014e-05,0.392,0.258,174.025,210841.0
Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,0.66,0.8170000000000001,11.0,0.0,-6.269,0.0521,0.162,0.0,0.0667,0.7140000000000001,135.942,277592.0
Mr. Rager,Kid Cudi,0.675,0.7340000000000001,7.0,1.0,-8.658999999999999,0.0265,0.38,0.895,0.141,0.5329999999999999,101.99799999999999,294213.0
Mr. Right Now (feat. Drake),"21 Savage, Metro Boomin, Drake",0.647,0.667,5.0,1.0,-5.563,0.304,0.231,0.0,0.133,0.7040000000000001,172.08,193839.0
Ms. Jackson,Outkast,0.843,0.8059999999999999,4.0,0.0,-5.9460000000000015,0.26899999999999996,0.14300000000000002,0.0,0.0771,0.613,94.948,270507.0
Mucho para Mí,"Santa RM, Franco Escamilla",0.858,0.485,8.0,0.0,-8.815,0.33,0.303,0.0,0.106,0.57,119.906,310263.0
Mujeres Divinas,Vicente Fernández,0.607,0.29600000000000004,5.0,0.0,-9.541,0.0601,0.565,9.17e-05,0.324,0.5770000000000001,71.13600000000002,189720.0
Mujeriego,Ryan Castro,0.758,0.621,9.0,1.0,-8.033,0.125,0.0628,0.0,0.0809,0.92,79.949,142500.0
Mulberry Street,Twenty One Pilots,0.674,0.535,2.0,1.0,-7.114,0.0518,0.0138,0.0,0.326,0.716,170.188,224398.0
Murder On My Mind,YNW Melly,0.759,0.73,0.0,0.0,-7.985,0.0516,0.145,3.06e-06,0.11,0.74,115.007,268434.0
Music For a Sushi Restaurant,Harry Styles,0.72,0.715,11.0,1.0,-4.652,0.04,0.258,0.0568,0.107,0.35700000000000004,107.041,193813.0
My Head & My Heart,Ava Max,0.614,0.934,9.0,0.0,-3.7089999999999996,0.07,0.0697,0.0,0.121,0.436,116.001,174760.0
My Kind of Woman,Mac DeMarco,0.5,0.774,9.0,1.0,-7.062,0.0279,0.00331,0.62,0.185,0.45299999999999996,91.76899999999999,190849.0
My Life In A Nutshell,Juice WRLD,0.565,0.614,5.0,1.0,-7.007999999999999,0.0383,0.0126,0.0,0.125,0.188,142.113,189740.0
My Little Love,Adele,0.33899999999999997,0.4920000000000001,1.0,1.0,-10.661,0.0559,0.8290000000000001,0.0037700000000000003,0.147,0.102,151.865,389107.0
My Only Wish (This Year),Britney Spears,0.669,0.843,0.0,1.0,-3.766,0.0268,0.16899999999999998,0.0,0.195,0.7020000000000001,147.08,255400.0
My Ordinary Life,The Living Tombstone,0.648,0.8270000000000001,9.0,0.0,-4.78,0.042,0.00533,0.33799999999999997,0.217,0.598,176.005,230895.0
My Potna Dem,$ilkMoney,0.737,0.526,0.0,0.0,-13.669,0.0873,0.10099999999999999,0.0,0.085,0.07400000000000001,130.028,153337.0
My Universe,"Coldplay, BTS",0.573,0.711,1.0,0.0,-6.268,0.0406,0.0114,0.0,0.32799999999999996,0.47,105.006,226198.0
MÍA,Danna Paola,0.715,0.7929999999999999,11.0,0.0,-3.205,0.0647,0.32899999999999996,5.710000000000001e-05,0.256,0.713,95.01100000000001,190293.0
Más De La Una,"Piso 21, Maluma",0.605,0.8,10.0,1.0,-3.0180000000000002,0.312,0.518,0.000128,0.0763,0.732,92.28399999999999,236731.0
México En La Piel,Luis Miguel,0.483,0.53,0.0,1.0,-6.989,0.0295,0.43,0.0,0.222,0.6759999999999999,150.68,209213.0
Mírame Ma,"Aleman, Rels B",0.797,0.53,10.0,0.0,-6.595,0.306,0.278,0.0,0.145,0.637,85.99,181925.0
Míranos Ahora,Calibre 50,0.68,0.439,0.0,1.0,-5.909,0.0327,0.6509999999999999,6.89e-06,0.122,0.772,135.832,198933.0
Mónaco,"LAGOS, Danny Ocean",0.6990000000000001,0.654,11.0,1.0,-6.263999999999999,0.0383,0.054000000000000006,7.08e-06,0.095,0.319,100.037,192313.0
Música Romántica,"Pancho Barraza, Grupo Firme",0.677,0.455,8.0,1.0,-7.1229999999999976,0.0708,0.231,0.0,0.10099999999999999,0.8170000000000001,159.941,232573.0
N 2 Deep,"Drake, Future",0.507,0.429,2.0,1.0,-7.726,0.326,0.0518,0.0,0.109,0.0744,91.0,273578.0
N95,Kendrick Lamar,0.79,0.67,1.0,1.0,-5.527,0.105,0.377,2.32e-06,0.11900000000000001,0.408,139.95600000000002,195950.0
NDA,Billie Eilish,0.765,0.373,8.0,1.0,-9.921,0.0713,0.341,0.525,0.11199999999999999,0.5539999999999999,85.016,195777.0
NEVER LEFT,Lil Tecca,0.807,0.659,11.0,1.0,-6.92,0.332,0.0224,0.0,0.309,0.43799999999999994,82.465,168727.0
NEW MAGIC WAND,"Tyler, The Creator",0.621,0.73,5.0,0.0,-5.414,0.107,0.0967,0.000131,0.6729999999999999,0.46399999999999997,139.566,195320.0
NOT SOBER (feat. Polo G & Stunna Gambino),"The Kid LAROI, Polo G, Stunna Gambino",0.6709999999999999,0.639,2.0,0.0,-6.852,0.134,0.0928,0.0,0.0941,0.385,119.82,216000.0
Nace Un Borracho,Christian Nodal,0.626,0.47,0.0,1.0,-2.984,0.0316,0.522,0.0,0.201,0.825,140.046,176347.0
Nada,"Cali Y El Dandee, Danna Paola",0.684,0.8079999999999999,0.0,1.0,-2.737,0.061,0.0518,1.0199999999999999e-05,0.0858,0.7120000000000001,173.905,174027.0
Nadie Va A Pensar En Ti Mejor Que Yo,Conjunto Rienda Real,0.77,0.695,2.0,1.0,-5.553,0.0341,0.192,7.03e-05,0.226,0.76,119.86,172018.0
Nail Tech,Jack Harlow,0.677,0.557,1.0,1.0,-8.408999999999999,0.0694,0.0050799999999999994,8.36e-06,0.0984,0.1,150.127,206385.0
Naked,Doja Cat,0.733,0.862,7.0,1.0,-5.7360000000000015,0.19699999999999998,0.374,0.00247,0.131,0.536,111.07600000000001,223560.0
Nataaoki,"Natanael Cano, Steve Aoki",0.768,0.835,6.0,0.0,-4.961,0.11,0.07,3.94e-06,0.0593,0.797,119.98200000000001,150000.0
"Nathy Peluso: Bzrp Music Sessions, Vol. 36","Bizarrap, Nathy Peluso",0.65,0.655,1.0,0.0,-3.71,0.405,0.25,0.0,0.0691,0.735,94.059,171215.0
Neck & Wrist (feat. JAY-Z & Pharrell Williams),"Pusha T, JAY-Z, Pharrell Williams",0.625,0.542,9.0,1.0,-4.365,0.266,0.0223,0.0,0.377,0.32799999999999996,152.403,209315.0
Neck & Wrist (feat. JAY-Z & Pharrell),"Pusha T, JAY-Z, Pharrell Williams",0.625,0.542,9.0,1.0,-4.365,0.266,0.0223,0.0,0.377,0.32799999999999996,152.403,209315.0
Need It (feat. YoungBoy Never Broke Again),"Migos, YoungBoy Never Broke Again",0.852,0.747,11.0,0.0,-3.6660000000000004,0.16899999999999998,0.0311,0.0,0.0789,0.898,148.005,195681.0
Need to Know,Doja Cat,0.664,0.609,1.0,1.0,-6.5089999999999995,0.0707,0.304,0.0,0.0926,0.19399999999999998,130.041,210560.0
Nena Maldición (feat. Lenny Tavárez),"Paulo Londra, Lenny Tavárez",0.5660000000000001,0.531,6.0,1.0,-6.635,0.0716,0.192,0.0,0.179,0.3670000000000001,118.96,227518.0
Neon Eyes,Morgan Wallen,0.5760000000000001,0.843,11.0,0.0,-5.26,0.028999999999999998,0.0214,8.04e-05,0.157,0.628,126.009,226147.0
Neon Guts (feat. Pharrell Williams),"Lil Uzi Vert, Pharrell Williams",0.8590000000000001,0.563,1.0,0.0,-6.635,0.11199999999999999,0.0541,0.0,0.0685,0.41200000000000003,119.934,258789.0
Nevada,YoungBoy Never Broke Again,0.777,0.59,0.0,0.0,-8.741,0.28600000000000003,0.397,0.0,0.16899999999999998,0.23800000000000002,147.97799999999995,155738.0
Never Take It,Twenty One Pilots,0.747,0.733,9.0,1.0,-5.724,0.0278,0.00997,0.0043,0.0703,0.775,117.973,212706.0
Neverita,Bad Bunny,0.8759999999999999,0.498,10.0,1.0,-7.511,0.0478,0.0706,0.0,0.14300000000000002,0.428,122.016,173119.0
New Again,Kanye West,0.679,0.6729999999999999,6.0,0.0,-5.17,0.18899999999999997,0.066,0.0,0.479,0.295,91.11200000000001,183297.0
New Light,John Mayer,0.826,0.6940000000000001,7.0,1.0,-7.862,0.0315,0.316,0.0285,0.07400000000000001,0.852,123.932,217427.0
New Money (with 21 Savage),"Calvin Harris, 21 Savage",0.875,0.831,11.0,1.0,-5.9910000000000005,0.0772,0.278,1.6899999999999994e-05,0.0877,0.742,91.99,170322.0
New Normal,Khalid,0.39,0.534,0.0,1.0,-9.575,0.0709,0.0807,0.0,0.184,0.244,92.04700000000001,198765.0
"New Recording 12, Jan 3, 2020",Post Malone,0.47700000000000004,0.162,9.0,1.0,-15.34,0.0545,0.927,0.000299,0.179,0.21100000000000002,106.14399999999999,92718.0
Ni Diablo Ni Santo,Julión Álvarez y su Norteño Banda,0.833,0.608,5.0,0.0,-4.803999999999999,0.0824,0.439,0.0,0.29600000000000004,0.965,120.01,155600.0
Ni Lo Intentes,Julión Álvarez y su Norteño Banda,0.6920000000000001,0.65,0.0,1.0,-4.8580000000000005,0.0305,0.35200000000000004,3.78e-05,0.124,0.9620000000000001,149.882,196587.0
Ni**as In Paris,"JAY-Z, Kanye West",0.789,0.858,1.0,1.0,-5.5420000000000025,0.311,0.127,0.0,0.349,0.775,140.02200000000002,219333.0
"Nicky Jam: Bzrp Music Sessions, Vol. 41","Bizarrap, Nicky Jam",0.627,0.8490000000000001,1.0,0.0,-3.167,0.153,0.0913,0.0,0.145,0.818,89.90700000000002,158087.0
No Bailes Sola,"Danna Paola, Sebastian Yatra",0.585,0.75,10.0,1.0,-3.9739999999999998,0.145,0.203,0.0,0.3,0.619,179.88099999999997,182813.0
No Child Left Behind,Kanye West,0.161,0.327,1.0,0.0,-8.059,0.0341,0.00632,0.792,0.138,0.0815,135.382,178061.0
No Church In The Wild,"JAY-Z, Kanye West, Frank Ocean, The-Dream",0.654,0.75,8.0,0.0,-7.508999999999999,0.105,0.24600000000000002,0.0178,0.16699999999999998,0.557,92.78,272507.0
No Es Por Acá,Carin Leon,0.746,0.37,2.0,1.0,-6.309,0.0306,0.456,0.0,0.106,0.595,97.568,167692.0
No Friends In The Industry,Drake,0.84,0.7440000000000001,1.0,1.0,-4.751,0.113,0.0181,0.0,0.629,0.171,83.73700000000002,204347.0
No Hands (feat. Roscoe Dash & Wale),"Waka Flocka Flame, Roscoe Dash, Wale",0.76,0.595,1.0,1.0,-6.3660000000000005,0.0391,0.0054399999999999995,0.0,0.24100000000000002,0.361,131.497,263773.0
No Hay Más Que Hablar,Morat,0.6759999999999999,0.866,6.0,1.0,-3.4410000000000003,0.0487,0.0685,0.0,0.0501,0.847,92.975,211936.0
No Idea,Don Toliver,0.652,0.631,6.0,0.0,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.99799999999999,154424.0
No Le Aflojo,"Los Gemelos De Sinaloa, Fuerza Regida",0.698,0.687,5.0,0.0,-4.115,0.0501,0.195,0.0,0.0829,0.773,116.765,202876.0
No Love (with SZA),"Summer Walker, SZA",0.7070000000000001,0.618,1.0,0.0,-5.825,0.19,0.17,0.0,0.293,0.517,133.876,231498.0
No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny",0.8059999999999999,0.7859999999999999,10.0,0.0,-3.8310000000000004,0.0741,0.145,0.0,0.0935,0.58,91.973,309120.0
"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]","BANDIDO, Duki, Rei, Tiago PZK",0.769,0.812,1.0,0.0,-2.088,0.0825,0.281,2.6300000000000002e-05,0.0781,0.9259999999999999,180.003,280274.0
No Me Pesa,Junior H,0.51,0.736,9.0,1.0,-3.866,0.0362,0.114,4.51e-06,0.10099999999999999,0.514,100.152,221813.0
No Paras de Hacerme Feliz,La Fiera de Ojinaga,0.784,0.794,0.0,1.0,-4.404,0.0434,0.474,6.28e-06,0.35,0.845,119.708,185296.0
No Podras,Cristian,0.6940000000000001,0.7390000000000001,10.0,1.0,-9.042,0.0265,0.0198,0.00238,0.18,0.862,117.705,240480.0
No Return (with The Kid LAROI & Lil Durk),"Polo G, The Kid LAROI, Lil Durk",0.479,0.645,5.0,0.0,-7.336,0.302,0.135,0.0,0.0825,0.381,155.05700000000004,168729.0
No Role Modelz,J. Cole,0.6920000000000001,0.521,10.0,0.0,-8.465,0.33,0.301,0.0,0.0565,0.46299999999999997,100.45,292987.0
No Sabía Cuánto,"Eden Muñoz, Michelle Maciel",0.848,0.552,5.0,1.0,-6.896,0.0571,0.251,0.0,0.075,0.733,135.93200000000002,165750.0
No Se Va,Morat,0.7340000000000001,0.685,0.0,1.0,-5.37,0.0453,0.11699999999999999,0.0,0.109,0.754,92.042,216753.0
No Te Contaron Mal,Christian Nodal,0.644,0.568,9.0,0.0,-3.077,0.038,0.369,0.0,0.151,0.654,81.40899999999998,156520.0
No Te Enamores - Remix,"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy",0.8240000000000001,0.8370000000000001,5.0,1.0,-4.603,0.107,0.573,1.66e-05,0.271,0.58,100.021,289933.0
No Time (feat. Lil Durk),"KSI, Lil Durk",0.6509999999999999,0.725,1.0,0.0,-5.8260000000000005,0.0747,0.29600000000000004,0.0,0.324,0.446,79.878,180067.0
No Time For Sleep (Freestyle),Bobby Shmurda,0.79,0.725,1.0,1.0,-5.643,0.418,0.008440000000000001,0.0,0.138,0.264,170.062,375652.0
No Where,YoungBoy Never Broke Again,0.657,0.496,5.0,1.0,-7.346,0.0889,0.213,0.0,0.12,0.35200000000000004,146.061,157845.0
No se habla de Bruno,"Carolina Gaitán - La Gaita, Mauro Castillo, Daniela Sierra, Juanse Diez, Isabel Garcés, Olga Lucía Vives, Encanto - Elenco",0.812,0.47100000000000003,0.0,0.0,-8.314,0.0404,0.303,0.0,0.10400000000000001,0.7559999999999999,102.964,216120.0
Nobody Like U,"4*TOWN (From Disney and Pixar’s Turning Red), Jordan Fisher, Finneas O'Connell, Josh Levi, Topher Ngo, Grayson Villanueva",0.905,0.631,9.0,0.0,-10.06,0.177,0.129,0.0,0.10099999999999999,0.7509999999999999,105.02600000000001,160947.0
Nobody Special (with Future),"Hotboii, Future",0.843,0.5379999999999999,2.0,1.0,-5.928,0.47,0.00507,0.0,0.133,0.16899999999999998,160.088,169500.0
Normal,Feid,0.7120000000000001,0.557,4.0,0.0,-4.8610000000000015,0.115,0.0397,0.0,0.27,0.594,170.079,171987.0
Nos Comemos (feat. Ozuna),"Tiago PZK, Ozuna",0.8270000000000001,0.8190000000000001,6.0,1.0,-3.701,0.052000000000000005,0.1,0.0,0.08900000000000001,0.562,92.01700000000001,191087.0
Nos Comemos Vivos,"Maluma, Chencho Corleone",0.8220000000000001,0.7190000000000001,10.0,0.0,-3.633,0.0576,0.165,2.48e-05,0.174,0.659,82.01,225366.0
Nostálgico,"Rvssian, Rauw Alejandro, Chris Brown",0.7340000000000001,0.846,9.0,0.0,-3.425,0.0489,0.166,1.74e-06,0.235,0.604,98.02600000000001,209884.0
Not Allowed,TV Girl,0.67,0.905,1.0,1.0,-6.855,0.129,0.669,0.000227,0.349,0.563,104.965,167864.0
Not Enough,Juice WRLD,0.693,0.715,7.0,1.0,-6.108,0.049,0.0036899999999999997,2.86e-06,0.205,0.32299999999999995,90.006,171830.0
Not In The Mood (feat. Fivio Foreign & Kay Flock),"Lil Tjay, Fivio Foreign, Kay Flock",0.545,0.82,8.0,1.0,-4.489,0.275,0.0951,0.0,0.29,0.35700000000000004,141.908,150476.0
Not My Responsibility,Billie Eilish,0.46799999999999997,0.13,1.0,1.0,-18.031,0.0571,0.45399999999999996,0.927,0.0819,0.0362,115.039,227680.0
Nothing,Bruno Major,0.555,0.27,2.0,1.0,-15.892000000000001,0.0884,0.9309999999999999,0.536,0.10300000000000001,0.27399999999999997,139.691,162797.0
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),"Taylor Swift, Phoebe Bridgers",0.606,0.377,0.0,1.0,-9.455,0.0275,0.8170000000000001,0.0,0.154,0.446,101.96,258813.0
Notion,The Rare Occasions,0.309,0.883,9.0,1.0,-3.825,0.0808,0.0673,0.0011099999999999999,0.0849,0.312,159.488,195121.0
Nublado,Paulo Londra,0.583,0.858,6.0,1.0,-2.366,0.0671,0.0125,0.0,0.0261,0.9159999999999999,168.035,180000.0
Nuestra Canción,"Monsieur Periné, Vicente Garcia",0.9059999999999999,0.731,6.0,0.0,-7.021,0.0977,0.426,4.55e-06,0.0853,0.794,106.995,260080.0
Numb,"Marshmello, Khalid",0.912,0.774,0.0,0.0,-4.673,0.0455,0.121,0.0127,0.10099999999999999,0.632,119.96600000000001,155589.0
Numb Little Bug,Em Beihold,0.742,0.527,8.0,0.0,-6.892,0.0769,0.327,0.0,0.25,0.638,84.97399999999998,169238.0
Numero 1,"Oscu, Nobeat",0.8420000000000001,0.7290000000000001,8.0,1.0,-4.404,0.0753,0.0991,6.71e-06,0.0695,0.96,89.978,164000.0
Nunca Es Suficiente,"Los Ángeles Azules, Natalia Lafourcade",0.789,0.518,2.0,0.0,-5.4170000000000025,0.0406,0.39799999999999996,0.0,0.0891,0.78,94.001,266213.0
"Nuthin' But A ""G"" Thang","Dr. Dre, Snoop Dogg",0.8009999999999999,0.6990000000000001,11.0,0.0,-8.18,0.27899999999999997,0.00575,0.0,0.146,0.655,94.605,238467.0
O Come All Ye Faithful,Nat King Cole,0.266,0.217,5.0,1.0,-11.745,0.0326,0.635,7.76e-06,0.268,0.196,112.046,141147.0
O Holy Night,Etta James,0.449,0.0376,0.0,1.0,-17.733,0.0408,0.986,0.006809999999999999,0.11199999999999999,0.195,125.397,290640.0
O Tannenbaum,Vince Guaraldi Trio,0.583,0.191,5.0,1.0,-15.937999999999999,0.0404,0.9079999999999999,0.00824,0.126,0.342,123.303,309387.0
ONE OF ME (feat. Elton John),"Lil Nas X, Elton John",0.708,0.598,3.0,0.0,-4.968999999999999,0.0617,0.20199999999999999,0.0,0.183,0.561,144.09,161667.0
"OPEN A WINDOW (feat. Tyler, The Creator)","Rex Orange County, Tyler, The Creator",0.541,0.607,2.0,1.0,-7.1739999999999995,0.0482,0.282,0.0,0.193,0.5479999999999999,79.97399999999998,218587.0
